Bem Pat;Seq;Conta;Descrição Conta;Narrativa;Data Inv.;Plaqueta;Localização;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO
6842;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO ESTANTE DE ACO CINZA;30/11/2016;6842;NI;0;TORT2007;3112;;
6843;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO ESTANTE DE ACO CINZA;30/11/2016;6843;NI;0;TORT2007;3112;;
6844;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO ESTANTE DE ACO CINZA;30/11/2016;6844;NI;0;TORT2007;3112;;
6845;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO ESTANTE DE ACO CINZA;30/11/2016;6845;NI;0;TORT2007;3112;;
6846;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO ESTANTE DE ACO CINZA;30/11/2016;6846;NI;0;TORT2007;3112;;
6965;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO MALOTE COLMEIA;30/11/2016;6965;NI;0;TORT2007;3112;;
6966;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO MALOTE COLMEIA;30/11/2016;6966;NI;0;TORT2007;3112;;
7130;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO MDF MED. 1,32X0,58X0,67;30/11/2016;7130;NI;0;TORT2007;3112;;
7131;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO MDF MED. 2,80X0,58X0,67;30/11/2016;7131;NI;0;TORT2007;3112;;
5047;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO CEREJEIRA   1,00 X 1,50 - RI 3660;30/11/2016;5047;NI;0;TORT2007;3112;;
5010;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO CEREJEIRA C/02 PORTAS 0,66 X 1,00;30/11/2016;5010;NI;0;TORT2007;3112;;
8175;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO CEREJEIRA C/PIA INOX C/4 GAV, 3P;30/11/2016;8175;NI;0;TORT2007;3112;;
7402;0;132010904;MOVEIS E UTENSILIOS - COML.;BANCO DE MADEIRA COM 2,50 MTS;30/11/2016;7402;NI;0;TORT2007;3112;;
7403;0;132010904;MOVEIS E UTENSILIOS - COML.;BANCO DE MADEIRA COM 2,50 MTS;30/11/2016;7403;NI;0;TORT2007;3112;;
7095;0;132010904;MOVEIS E UTENSILIOS - COML.;BANCOS DE 2,50 METROS;30/11/2016;7095;NI;0;TORT2007;3112;;
7096;0;132010904;MOVEIS E UTENSILIOS - COML.;BANCOS DE 2,50 METROS;30/11/2016;7096;NI;0;TORT2007;3112;;
10718;0;132010506;EQUIPAMENTOS C.P.D. - COML.;BANDEJA PARA IMPRESSORA HP 4015N;30/11/2016;10718;NI;0;TORT2007;3112;;
5043;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA C/BRACO MARCA MARELLI COR M;30/11/2016;5043;NI;0;TORT2007;3112;;
5051;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA C/BRACOS - COR MARROM;30/11/2016;5051;NI;0;TORT2007;3112;;
5052;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA C/BRACOS - COR MARROM;30/11/2016;5052;NI;0;TORT2007;3112;;
5053;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA C/BRACOS - COR MARROM;30/11/2016;5053;NI;0;TORT2007;3112;;
5054;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA C/BRACOS - COR MARROM;30/11/2016;5054;NI;0;TORT2007;3112;;
5055;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA C/BRACOS - COR MARROM;30/11/2016;5055;NI;0;TORT2007;3112;;
5056;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA C/BRACOS - COR MARROM;30/11/2016;5056;NI;0;TORT2007;3112;;
5057;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA C/BRACOS - COR MARROM;30/11/2016;5057;NI;0;TORT2007;3112;;
7120;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA EM PLASTICO BRANCA - SEM RI;30/11/2016;7120;NI;0;TORT2007;3112;;
7121;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA EM PLASTICO BRANCA - SEM RI;30/11/2016;7121;NI;0;TORT2007;3112;;
7122;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA EM PLASTICO BRANCA - SEM RI;30/11/2016;7122;NI;0;TORT2007;3112;;
7123;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA EM PLASTICO BRANCA - SEM RI;30/11/2016;7123;NI;0;TORT2007;3112;;
7124;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA EM PLASTICO BRANCA - SEM RI;30/11/2016;7124;NI;0;TORT2007;3112;;
7125;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA EM PLASTICO BRANCA - SEM RI;30/11/2016;7125;NI;0;TORT2007;3112;;
7126;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA EM PLASTICO BRANCA - SEM RI;30/11/2016;7126;NI;0;TORT2007;3112;;
8178;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA EM PLASTICO BRANCA - SEM RI;30/11/2016;8178;NI;0;TORT2007;3112;;
5028;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXAS C/BRACOS GIROFLEX AZUL - R;30/11/2016;5028;NI;0;TORT2007;3112;;
5029;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXAS C/BRACOS GIROFLEX AZUL - R;30/11/2016;5029;NI;0;TORT2007;3112;;
5037;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXAS GIROFLEX COM BRACO - MARRO;30/11/2016;5037;NI;0;TORT2007;3112;;
5038;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXAS GIROFLEX COM BRACO - MARRO;30/11/2016;5038;NI;0;TORT2007;3112;;
5024;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MARELLI EM TECIDO MARRON FIXA C/;30/11/2016;5024;NI;0;TORT2007;3112;;
5025;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MARELLI EM TECIDO MARRON FIXA C/;30/11/2016;5025;NI;0;TORT2007;3112;;
6874;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6874;NI;0;TORT2007;3112;;
6875;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6875;NI;0;TORT2007;3112;;
6876;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6876;NI;0;TORT2007;3112;;
6877;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6877;NI;0;TORT2007;3112;;
6878;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6878;NI;0;TORT2007;3112;;
6879;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6879;NI;0;TORT2007;3112;;
6880;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6880;NI;0;TORT2007;3112;;
6881;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6881;NI;0;TORT2007;3112;;
6882;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6882;NI;0;TORT2007;3112;;
6883;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6883;NI;0;TORT2007;3112;;
6884;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA BRACO REGULAVEL GIRATORIA;30/11/2016;6884;NI;0;TORT2007;3112;;
6847;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6847;NI;0;TORT2007;3112;;
6848;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6848;NI;0;TORT2007;3112;;
6849;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6849;NI;0;TORT2007;3112;;
6850;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6850;NI;0;TORT2007;3112;;
6851;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6851;NI;0;TORT2007;3112;;
6852;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6852;NI;0;TORT2007;3112;;
6853;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6853;NI;0;TORT2007;3112;;
6854;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6854;NI;0;TORT2007;3112;;
6855;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6855;NI;0;TORT2007;3112;;
6856;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6856;NI;0;TORT2007;3112;;
6857;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6857;NI;0;TORT2007;3112;;
6858;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6858;NI;0;TORT2007;3112;;
6859;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6859;NI;0;TORT2007;3112;;
6860;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6860;NI;0;TORT2007;3112;;
6861;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6861;NI;0;TORT2007;3112;;
6862;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6862;NI;0;TORT2007;3112;;
6863;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6863;NI;0;TORT2007;3112;;
6864;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6864;NI;0;TORT2007;3112;;
6865;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA MEDIA, BRACO FIXO BASE GIRATORIA;30/11/2016;6865;NI;0;TORT2007;3112;;
7047;0;132010904;MOVEIS E UTENSILIOS - COML.;CAFETEIRA ARNO CMA 20 CA;30/11/2016;7047;NI;0;TORT2007;3112;;
7107;1;132010904;MOVEIS E UTENSILIOS - COML.;CAIXA DE SOM MERLYN SYSTEM;30/11/2016;7107;NI;0;TORT2007;3112;;
7311;0;132010904;MOVEIS E UTENSILIOS - COML.;CONJUNTO DE UNIDADE CONDENSADORA MOD.TTK;30/11/2016;7311;NI;0;TORT2007;3112;;
5101;0;132010506;EQUIPAMENTOS C.P.D. - COML.;CPU BOCAVISION - WINNET - NC;30/11/2016;5101;NI;0;TORT2007;3112;;
8179;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE EM ACO CINZA 1,00X0,90X,30;30/11/2016;8179;NI;0;TORT2007;3112;;
8180;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTES EM ACO CINZA  1,98X0,90X0,30 -;30/11/2016;8180;NI;0;TORT2007;3112;;
7127;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTES EM ACO COR CINZA 1,98X0,30X0,93;30/11/2016;7127;NI;0;TORT2007;3112;;
8181;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTES EM ACO COR CINZA 1,98X0,30X0,93;30/11/2016;8181;NI;0;TORT2007;3112;;
8182;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTES EM ACO COR CINZA 1,98X0,30X0,93;30/11/2016;8182;NI;0;TORT2007;3112;;
8195;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTES EM ACO COR CINZA 1,98X0,30X0,93;30/11/2016;8195;NI;0;TORT2007;3112;;
8196;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTES EM ACO COR CINZA 1,98X0,30X0,93;30/11/2016;8196;NI;0;TORT2007;3112;;
105005;0;132010904;MOVEIS E UTENSILIOS - COML.;FAX OLIVETTI OFX-250 - RI 6895;30/11/2016;105005;NI;0;TORT2007;3112;;
105006;0;132010904;MOVEIS E UTENSILIOS - COML.;FAX SIEMENS - RI 5327;30/11/2016;105006;NI;0;TORT2007;3112;;
412171;0;132010904;MOVEIS E UTENSILIOS - COML.;FILTRO D'AGUA 200 COM CARVAO ATIVADO;30/11/2016;412171;NI;0;TORT2007;3112;;
412172;0;132010904;MOVEIS E UTENSILIOS - COML.;FILTRO D'AGUA 200 COM CARVAO ATIVADO;30/11/2016;412172;NI;0;TORT2007;3112;;
5132;0;132010904;MOVEIS E UTENSILIOS - COML.;FOGAO DAKO PALACE PLUS 4 BOCAS COR MARRO;30/11/2016;5132;NI;0;TORT2007;3112;;
7052;0;132010904;MOVEIS E UTENSILIOS - COML.;FORNO MICROONDAS PANASONIC 20L NNS42;30/11/2016;7052;NI;0;TORT2007;3112;;
7725;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE DE 02 GAVETAS E 01 GAV;30/11/2016;7725;NI;0;TORT2007;3112;;
7726;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE DE 02 GAVETAS E 01 GAV;30/11/2016;7726;NI;0;TORT2007;3112;;
7727;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE DE 02 GAVETAS E 01 GAV;30/11/2016;7727;NI;0;TORT2007;3112;;
7728;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE DE 02 GAVETAS E 01 GAV;30/11/2016;7728;NI;0;TORT2007;3112;;
7729;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE DE 02 GAVETAS E 01 GAV;30/11/2016;7729;NI;0;TORT2007;3112;;
5134;0;132010904;MOVEIS E UTENSILIOS - COML.;GELADEIRA BRASTEMP QUALIT 300  COR MARRO;30/11/2016;5134;NI;0;TORT2007;3112;;
7099;0;132010904;MOVEIS E UTENSILIOS - COML.;GUARDA ROUPA DE 6 PORTAS CHAPA 24 VEGEL;30/11/2016;7099;NI;0;TORT2007;3112;;
7100;0;132010904;MOVEIS E UTENSILIOS - COML.;GUARDA ROUPA DE 6 PORTAS CHAPA 24 VEGEL;30/11/2016;7100;NI;0;TORT2007;3112;;
5873;1;132010506;EQUIPAMENTOS C.P.D. - COML.;HP JET DIRECT 170X J3258B;30/11/2016;5873;NI;0;TORT2007;3112;;
5876;1;132010506;EQUIPAMENTOS C.P.D. - COML.;HP JET DIRECT 170X J3258B;30/11/2016;5876;NI;0;TORT2007;3112;;
9668;0;132010506;EQUIPAMENTOS C.P.D. - COML.;IMPRESSORA LASER LEXMARK E352DN;30/11/2016;9668;NI;0;TORT2007;3112;;
7132;0;132010904;MOVEIS E UTENSILIOS - COML.;JOGO DE SOFA DE 2 LUGARES COR MARROM EM;30/11/2016;7132;NI;0;TORT2007;3112;;
7056;0;132010904;MOVEIS E UTENSILIOS - COML.;KIT ITATIAIA I3 ITANOVA;30/11/2016;7056;NI;0;TORT2007;3112;;
5138;0;132010904;MOVEIS E UTENSILIOS - COML.;LAVADORA  ELECTROLUX MINI 110 V / ALTA P;30/11/2016;5138;NI;0;TORT2007;3112;;
7046;0;132010904;MOVEIS E UTENSILIOS - COML.;LIQUIDIFICADOR WALITA LIQFAZ FI;30/11/2016;7046;NI;0;TORT2007;3112;;
4966;0;132010904;MOVEIS E UTENSILIOS - COML.;MAQ.CALCULAR ELETRICA FACIT C-420 - RI 4;30/11/2016;4966;NI;0;TORT2007;3112;;
5009;0;132010904;MOVEIS E UTENSILIOS - COML.;MAQUINA DE ESCREVER OIVETTI LINEA 98 MAN;30/11/2016;5009;NI;0;TORT2007;3112;;
4969;0;132010904;MOVEIS E UTENSILIOS - COML.;MAQUINA ESCREVER ELETRICA IBM MOD.6746 R;30/11/2016;4969;NI;0;TORT2007;3112;;
7044;0;132010904;MOVEIS E UTENSILIOS - COML.;MARMITEIRA ELETRICA PARA 12 MARMITAS;30/11/2016;7044;NI;0;TORT2007;3112;;
7045;0;132010904;MOVEIS E UTENSILIOS - COML.;MARMITEIRA ELETRICA PARA 12 MARMITAS;30/11/2016;7045;NI;0;TORT2007;3112;;
5000;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA CENTRO EM CEREJEIRA 0,50 X 0,50 - R;30/11/2016;5000;NI;0;TORT2007;3112;;
8177;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA CENTRO EM CEREJEIRA 0,85 X 0,50 - R;30/11/2016;8177;NI;0;TORT2007;3112;;
5103;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA CEREJEIRA 2 GAV 0,50 X 1,10 - RI 47;30/11/2016;5103;NI;0;TORT2007;3112;;
5072;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA CEREJEIRA 3 GAV 1,25 X 0,70 - RI 47;30/11/2016;5072;NI;0;TORT2007;3112;;
7401;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE MADEIRA DE 2,50MTS;30/11/2016;7401;NI;0;TORT2007;3112;;
6992;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA EM L SEBALD COM GAVETEIRO 4 GAVETAS;30/11/2016;6992;NI;0;TORT2007;3112;;
6993;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA EM L SEBALD COM GAVETEIRO 4 GAVETAS;30/11/2016;6993;NI;0;TORT2007;3112;;
7450;0;132010904;MOVEIS E UTENSILIOS - COML.;MESAS PARA COMPOR COM MESAS TRAPEZOIDAIS;30/11/2016;7450;NI;0;TORT2007;3112;;
7451;0;132010904;MOVEIS E UTENSILIOS - COML.;MESAS PARA COMPOR COM MESAS TRAPEZOIDAIS;30/11/2016;7451;NI;0;TORT2007;3112;;
5100;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICRO LG STUIOWORKS 563/A - NC - RI 6873;30/11/2016;5100;NI;0;TORT2007;3112;;
704130;3;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR (NOTEBOOK) DELL LATITUDE;30/11/2016;704130;NI;0;TORT2007;2140;;
704229;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR (NOTEBOOK) DELL LATITUDE;30/11/2016;704229;NI;0;TORT2007;2140;;
704349;3;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR (NOTEBOOK) DELL LATITUDE;30/11/2016;704349;NI;0;TORT2007;2140;;
704590;1;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR (NOTEBOOK) DELL LATITUDE;30/11/2016;704590;NI;0;TORT2007;2440;;
5783;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR, MARCA LINCE, PENTIUM 10;30/11/2016;5783;NI;0;TORT2007;3112;;
8124;0;132010904;MOVEIS E UTENSILIOS - COML.;MINI RACK 07U x 470MM;30/11/2016;8124;NI;0;TORT2007;3112;;
4814;1;132010506;EQUIPAMENTOS C.P.D. - COML.;MONITOR IBM SW-15.;30/11/2016;4814;NI;0;TORT2007;3112;;
4964;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MONITOR PHILIPS SVGA 14;30/11/2016;4964;NI;0;TORT2007;3112;;
5981;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MONITOR PHILPS;30/11/2016;5981;NI;0;TORT2007;3112;;
8116;1;132010506;EQUIPAMENTOS C.P.D. - COML.;NOTEBOOK DELL LATITUDE 120L;30/11/2016;8116;NI;0;TORT2007;3112;;
11063;1;136010103;EQUIPAMENTOS CPD - COML.;NOTEBOOK DELL LATITUDE D360 INTEL;30/11/2016;11063;NI;0;TORT2007;2140;;
11139;2;132010506;EQUIPAMENTOS C.P.D. - COML.;NOTEBOOK DELL LATITUDE D630 INTEL CORE 2;30/11/2016;11139;NI;0;TORT2007;2140;;
12217;1;136010103;EQUIPAMENTOS CPD - COML.;NOTEBOOK DELL LATITUDE E5400 INTEL COREO;30/11/2016;12217;NI;0;TORT2007;3112;;
8441;2;132010506;EQUIPAMENTOS C.P.D. - COML.;NOTEBOOK ITAUTEC MOD. N8610 CORE DUO;30/11/2016;8441;NI;0;TORT2007;2140;;
8911;1;132010506;EQUIPAMENTOS C.P.D. - COML.;NOTEBOOK ITAUTEC N8610 T5500 2GB HD 80GB;30/11/2016;8911;NI;0;TORT2007;2140;;
704176;0;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR DELL 1210S.;30/11/2016;704176;NI;0;TORT2007;2140;;
8673;1;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR MULTIMIDIA MARCA DELL DLP 1200;30/11/2016;8673;NI;0;TORT2007;2140;;
11074;1;136010103;EQUIPAMENTOS CPD - COML.;PROJETOR MULTIMIDIA MARCA DELL DLP 1209S;30/11/2016;11074;NI;0;TORT2007;2140;;
5061;0;132010904;MOVEIS E UTENSILIOS - COML.;RACK EM CEREJEIRA  P/VIDEO, TV E SOM - R;30/11/2016;5061;NI;0;TORT2007;3112;;
4893;1;132010904;MOVEIS E UTENSILIOS - COML.;RELOGIO DE PONTO ELETRONICO DIMEP;30/11/2016;4893;NI;0;TORT2007;3112;;
6781;0;132010904;MOVEIS E UTENSILIOS - COML.;RETROPROJETOR VISOGRAF;30/11/2016;6781;NI;0;TORT2007;3112;;
13589;0;132010506;EQUIPAMENTOS C.P.D. - COML.;ROTEADOR WIRELESS D-LINK DIR-300 54MBPS;30/11/2016;13589;NI;0;TORT2007;2140;;
10367;0;132010506;EQUIPAMENTOS C.P.D. - COML.;Scanner Elgin Canon Laser Color Lide 25;30/11/2016;10367;NI;0;TORT2007;3112;;
7103;1;132010904;MOVEIS E UTENSILIOS - COML.;SERVICO DE INSTALAÇÃO E PROGRAMAÇÃO PABX;30/11/2016;7103;NI;0;TORT2007;3112;;
8429;0;132010506;EQUIPAMENTOS C.P.D. - COML.;SERVIDOR DE IMPRESSAO ETHERNET HP 170X;30/11/2016;8429;NI;0;TORT2007;2140;;
5277;1;132010506;EQUIPAMENTOS C.P.D. - COML.;SERVIDOR DE IMPRESSAO HP JET DIRECT 170X;30/11/2016;5277;NI;0;TORT2007;2140;;
9060;1;132010506;EQUIPAMENTOS C.P.D. - COML.;SERVIDOR DELL PowerEdge 1950, XEON 2X4MB;30/11/2016;9060;NI;0;TORT2007;2140;;
6730;0;132010506;EQUIPAMENTOS C.P.D. - COML.;SUPERSTACK 3 SWITCH 4226T P/N 3C173;30/11/2016;6730;NI;0;TORT2007;3112;;
7104;0;132010904;MOVEIS E UTENSILIOS - COML.;TELEVISOR PHILIPS 20 C/CONTROLE;30/11/2016;7104;NI;0;TORT2007;3112;;
7048;0;132010904;MOVEIS E UTENSILIOS - COML.;"TELEVISOR PHILIPS 29""";30/11/2016;7048;NI;0;TORT2007;3112;;
7049;0;132010904;MOVEIS E UTENSILIOS - COML.;"TELEVISOR PHILIPS 29""";30/11/2016;7049;NI;0;TORT2007;3112;;
6685;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TRAE 050;30/11/2016;6685;NI;0;TORT2007;3112;;
6686;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TRAE 050;30/11/2016;6686;NI;0;TORT2007;3112;;
6745;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK 518;30/11/2016;6745;NI;0;TORT2007;3112;;
6746;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK 518;30/11/2016;6746;NI;0;TORT2007;3112;;
6695;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK518E5LAO;30/11/2016;6695;NI;0;TORT2007;3112;;
6696;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK524E5LAO;30/11/2016;6696;NI;0;TORT2007;3112;;
6687;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK536E5LAO;30/11/2016;6687;NI;0;TORT2007;3112;;
6688;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK536E5LAO;30/11/2016;6688;NI;0;TORT2007;3112;;
6690;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK536E5LAO;30/11/2016;6690;NI;0;TORT2007;3112;;
6691;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK536E5LAO;30/11/2016;6691;NI;0;TORT2007;3112;;
6692;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK536E5LAO;30/11/2016;6692;NI;0;TORT2007;3112;;
6693;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK536E5LAO;30/11/2016;6693;NI;0;TORT2007;3112;;
6694;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA MODELO TTK536E5LAO;30/11/2016;6694;NI;0;TORT2007;3112;;
8260;0;132010506;EQUIPAMENTOS C.P.D. - COML.;UNIDADE DE FITA  DELL ULTRIUM LTO 2.;30/11/2016;8260;NI;0;TORT2007;2140;;
7105;0;132010904;MOVEIS E UTENSILIOS - COML.;VIDEO MARCA PHILCO HITACHI 4 CABECAS - S;30/11/2016;7105;NI;0;TORT2007;3112;;
5296;0;132010506;EQUIPAMENTOS C.P.D. - COML.;WIND BASED TERM. WINNET III 5BLMP    BOC;30/11/2016;5296;NI;0;TORT2007;3112;;
15147;0;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR DELL 1610HD - COD 224-8090;30/11/2016;24119;SALA REUNIÃO;0;TORT2007;2191;DELL;WIDE
9105;0;132010904;MOVEIS E UTENSILIOS - COML.;"TELA ELETRICA 120"" VIDEO 4:3 127V.";30/11/2016;24120;SALA REUNIÃO;0;TORT2007;3112;;2x2
9418;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA CONFECCIONADA EM MDF DE 25MM CINZA;30/11/2016;24122;SALA REUNIÃO;0;TORT2007;3112;;
16756;0;132010506;EQUIPAMENTOS C.P.D. - COML.;"LATITUDE E7450 (ULTRABOOK - TELA 14"") -";30/11/2016;16571;TRANSBORDO;0;TORT2007;3112;DELL;LATE7450
